file,id,jp,zh_deepseek
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t04982,「失礼します。神宮司少佐をご案内しました」,「失礼了。神宫司少佐已经带到」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t04983,「忙しい所にすまない、\w少佐。\n――楽にしてくれたまえ」,「百忙之中打扰了，少佐。——请放松些」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t04984,「――失礼します」,「——失礼了」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t04985,「何用でしょうか、\w真壁中佐」,「有何贵干，真壁中佐」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t04986,「そう硬くならないで欲しい。シアトル市内の空気がどうなっているか、\w直に民衆と接触している貴官から話が聞きたかったのです」,「别那么拘谨。我只是想从直接接触民众的你这里听听西雅图市内的气氛如何」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t04987,「…\w…\w駐留区内は落ち着いております。当面の戦争が終わったのが大きいのでしょう。もっとも、\wハイヴ攻略が衆知の事実になった暁には、\wどのような反応があるかの予想はできませんが」,「……驻留区内还算平静。大概是因为眼前的战争已经结束了吧。不过，一旦攻撃HIVE的事情成为众所周知的事实，到时候会有什么反应，我无法预测」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t04988,「ふむ…\w…\w。少佐はＪＦＫハイヴ攻略に反対か？」,「嗯……少佐是反对JFK HIVE攻略吗？」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t04989,「作戦趣旨は理解できます。ですが、\w今はその時ではないと考えています」,「我理解作战的宗旨。但我认为现在还不是时候」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t04990,「今は、\w食料増産を最優先に、\w新国連都市構想の下準備に動くべきかと」,「现在应该以增产粮食为最优先，为建立新国联都市构想做准备才对」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t04991,「なるほど。…\w…\wだが、\wハイヴが成長してからでは遅い。低酸素地帯での戦争が、\w如何に難しいものであるか我々は経験したばかりだ」,「原来如此。……但是，等HIVE成长起来就晚了。我们刚刚亲身体验过在低氧地区作战有多困难」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t04992,「それにＪＦＫハイヴの成長は著しい。早急に潰しておく必要がある。敵の戦力が整うのを待つ必要はない」,「而且JFK哈伊夫的成长非常显著。有必要尽早将其摧毁。无需等待敌方战力完备。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t04993,「…\w…\w…\w…\w」,「…………」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t04994,「想像してみてください。先日まで矛を交えていた四カ国が、\w轡を並べて戦うという事実は、\w各国の国民を安心させるでしょう」,「请想象一下。直到前几天还在交锋的四个国家，如今并肩作战的事实，应该会让各国国民感到安心吧。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t04995,「…\w…\wそれは、\w敗戦国となったフランスの扱い次第ではないでしょうか？」,「……那难道不是取决于如何对待战败国法国吗？」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t04996,「フランス、\wカナダに対し過当な要求があれば、\w帝国と米国は世界の信用を失いましょう」,「如果对法国和加拿大提出过分要求，帝国和美国将失去世界的信任。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t04997,「世界ね…\w…\w。少佐の仰る『世界』とやらの信用を失うことを、\w今の米国が恐れているとは思わないですが…\w…\wまぁ、\wいいでしょう」,「世界吗……我不认为现在的美国会害怕失去少佐所说的那个『世界』的信任……不过，也罢。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t04998,「決定は決定です。世界はＪＦＫハイヴの攻略に向かって協力することが確定しています」,「决定就是决定。全世界已确定将协力攻略JFK哈伊夫。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t04999,「…\w…\w中佐にお尋ねしたいことがあります」,「……中佐，我有事想请教。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t05000,「私に答えられるものであれば、\w何なりと――」,「只要是我能回答的，请尽管问――」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t05001,「…\w…\w中佐は、\wいや政威軍監閣下は、\w世界を己の意のままに動かせると信じているのでしょうか？」,「……中佐，不，政威军监阁下，你相信能让世界随心所欲地转动吗？」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t05002,「質問の真意が理解できないのだが…\w…\w。閣下はそこまで傲慢な方ではない」,「我无法理解你提问的真实意图……阁下并非如此傲慢之人。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t05003,「では、\wなぜ悠陽殿下のご提案を取り消し、\w徒に交渉を長引かせようとしたのですか？」,「那么，为何要撤销悠阳殿下的提案，徒然延长谈判呢？」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t05004,「悠陽殿下の行き過ぎをお諌めしただけです。たとえ将軍といえども独断は許されない。国家間の約束になるというのであれば尚更です」,「只是劝诫了悠阳殿下过激的行为。即便是将军，也不允许独断专行。更何况这涉及国家间的约定。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t05005,「その結果、\w悠陽殿下はフランス、\wカナダを謀ったとして名声を落とされた」,「结果，悠阳殿下因被指责欺骗了法国和加拿大而名声扫地。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t05006,「残念なことです。諸外国にはもう少しご理解いただけるものと考えていたのですが――」,「真是遗憾。我们原以为各外国会稍微更理解一些的――」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t05007,「殿下の発言力を低下せしめ、\w相対的に政威軍監の発言力を強化した。そう考える者もいるでしょうね」,「削弱殿下的发言权，相对地增强政威军监的发言权。大概也有人会这么想吧。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t05008,「それは少佐ご自身のことでしょうか？」,「这说的是少佐您自己吗？」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t05009,「…\w…\w貴方たちは、\w他者に対し理解を求めようとしていない」,「……你们根本不想寻求他人的理解。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t05010,「…\w…\w…\w…\w」,「…………」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t05011,「情報を公開し、\w問題を提示し、\w解答を探していく。それが正しい有り様でしょう」,「公开信息、提出问题、寻找解答。那才是正确的做法吧。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t05012,「ですが、\w斯衛政府は大衆を政治から遠ざけているように見えます」,「但是，斯卫政府似乎有意让大众远离政治。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t05013,「それで？　無政府状態に陥るよりはマシでしょう？」,「那又怎样？总比陷入无政府状态好吧？」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t05014,「市民を暴徒と認識するような表現はおやめください。それは危険な行為です。即時、\w改めるべきです」,「请不要把市民当作暴徒来表述。那是危险的行为。应立即改正。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t05015,「秩序を失えば世界は間違いなく崩壊する。それに対し悠長な対応はできない。今はそういう時代だ」,「失去秩序世界必将崩溃。对此无法从容应对。现在就是这样的时代。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t05016,「そこに誠実さがなければ、\wただの詭弁になり得る考え方です」,「如果其中没有诚意，那只是一种诡辩的思维方式。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t05017,「…\w…\wこれは手厳しい」,「……这真是毫不留情啊。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t05018,「貴方たちは何を考えているのですか？　いったい裏に何を隠しているのです？」,「你们到底在想什么？究竟在隐瞒什么？」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t05019,「神宮司少佐は陰謀史観を信奉しているのですか？」,「神宫司少佐，你是信奉阴谋史观吗？」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t05020,「他人を貶めて議論の争点をずらすのは、\w下衆のすることです」,「贬低他人来转移讨论焦点，是卑劣之人的行径。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t05021,「…\w…\w…\w…\w」,「…………」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2006年01月21日_03：真壁、白銀、まりも.egpack,tda03_t05022,「貴方たちの考えが理解できないうちは、\w私がコミットすることはないと思います」,「在我无法理解你们的想法之前，我想我不会作出承诺。」
